,widths,heights
51893,9,25
51894,149,50
51895,5,33
51896,193,53
51897,12,31
51898,174,80
51899,4,19
51900,173,52
51901,129,60
51902,125,55
51903,17,7
51904,53,67
51905,538,96
51906,279,84
51907,187,55
51908,277,58
51909,118,53
51910,85,61
51911,170,61
51912,348,78
51913,483,51
51914,110,63
51915,202,36
51916,93,68
51917,307,70
51918,105,32
51919,184,59
51920,101,29
51921,172,65
51922,283,82
51923,140,88
51924,276,57
51925,219,84
51926,217,56
51927,186,53
51928,125,34
51929,398,54
51930,15,10
51931,347,78
51932,7,30
51933,146,76
51934,381,77
51935,13,43
51936,178,56
51937,62,30
51938,288,78
51939,465,75
51940,125,84
51941,314,68
51942,199,92
51943,9,35
51944,473,85
51945,196,61
51946,64,60
51947,443,78
51948,160,57
51949,516,66
51950,443,92
51951,16,12
51952,463,91
51953,315,63
51954,179,91
51955,168,49
51956,328,56
51957,487,68
51958,90,82
51959,65,34
51960,299,75
51961,96,71
51962,333,40
51963,283,55
51964,170,50
51965,57,33
51966,221,64
51967,90,79
51968,211,66
51969,11,8
51970,56,97
51971,333,180
51972,155,179
51973,111,105
51974,142,104
51975,73,86
51976,60,78
51977,85,131
51978,202,172
51979,249,112
51980,63,132
51981,112,43
51982,54,139
51983,150,107
51984,48,28
51985,107,93
51986,51,26
51987,81,102
51988,124,132
51989,95,131
51990,135,114
51991,103,142
51992,125,103
51993,117,103
51994,63,31
51995,183,65
51996,8,6
51997,179,166
51998,10,24
51999,93,136
52000,234,147
52001,14,34
52002,122,113
52003,38,27
52004,148,159
52005,223,151
52006,90,123
52007,183,91
52008,135,153
52009,9,34
52010,247,144
52011,135,111
52012,80,122
52013,240,102
52014,238,135
52015,99,107
52016,310,118
52017,226,144
52018,7,6
52019,294,131
52020,240,143
52021,114,89
52022,165,103
52023,230,98
52024,64,134
52025,34,29
52026,142,109
52027,67,130
52028,147,45
52029,155,85
52030,108,88
52031,38,32
52032,131,100
52033,61,141
52034,145,117
52035,7,8
52036,291,53
52037,307,59
52038,331,59
52039,159,50
52040,283,71
52041,264,51
52042,65,52
52043,183,68
52044,15,10
52045,97,65
52046,154,38
52047,300,55
52048,115,48
52049,79,46
52050,188,56
52051,95,50
52052,192,49
52053,236,47
52054,216,63
52055,105,51
52056,154,63
52057,327,56
52058,92,61
52059,268,63
52060,132,62
52061,92,55
52062,241,59
52063,265,53
52064,236,55
52065,226,33
52066,510,62
52067,78,52
52068,170,62
52069,207,58
52070,87,48
52071,272,68
52072,75,62
52073,173,42
52074,324,56
52075,17,7
52076,123,68
52077,314,61
52078,72,54
52079,222,40
52080,102,39
52081,161,57
52082,236,60
52083,244,59
52084,95,47
52085,416,56
52086,162,68
52087,299,61
52088,121,37
52089,176,57
52090,255,63
52091,365,64
52092,251,81
52093,364,85
52094,181,64
52095,399,90
52096,101,69
52097,301,87
52098,137,60
52099,285,60
52100,463,58
52101,215,87
52102,13,11
52103,218,104
52104,169,136
52105,198,110
52106,116,109
52107,171,144
52108,121,95
52109,71,53
52110,132,138
52111,10,8
52112,94,89
52113,109,43
52114,174,71
52115,60,96
52116,40,60
52117,122,85
52118,55,84
52119,120,91
52120,97,79
52121,156,92
52122,42,92
52123,74,111
52124,176,111
52125,86,128
52126,174,94
52127,94,83
52128,51,85
52129,116,95
52130,104,89
52131,162,113
52132,147,43
52133,232,113
52134,68,63
52135,94,105
52136,209,110
52137,56,60
52138,143,102
52139,78,116
52140,81,37
52141,204,107
52142,7,5
52143,72,82
52144,160,99
52145,152,64
52146,60,84
52147,138,42
52148,61,46
52149,76,99
52150,149,110
52151,133,108
52152,46,97
52153,224,61
52154,103,117
52155,150,100
52156,58,37
52157,95,105
52158,154,109
52159,226,119
52160,151,87
52161,234,147
52162,107,111
52163,240,145
52164,65,140
52165,161,159
52166,94,120
52167,208,118
52168,229,95
52169,119,129
52170,10,11
52171,141,64
52172,182,58
52173,139,44
52174,187,47
52175,75,44
52176,158,42
52177,332,56
52178,11,19
52179,143,52
52180,9,14
52181,199,51
52182,458,70
52183,179,51
52184,114,44
52185,132,43
52186,215,56
52187,156,55
52188,490,55
52189,180,43
52190,150,46
52191,204,49
52192,52,42
52193,167,49
52194,274,52
52195,221,56
52196,218,60
52197,203,50
52198,315,70
52199,471,49
52200,224,50
52201,8,60
52202,165,46
52203,146,49
52204,171,51
52205,378,50
52206,589,75
52207,142,58
52208,68,59
52209,323,58
52210,148,57
52211,104,46
52212,167,46
52213,85,54
52214,164,57
52215,268,53
52216,257,50
52217,222,52
52218,57,41
52219,146,48
52220,102,45
52221,165,54
52222,25,86
52223,109,145
52224,135,47
52225,128,41
52226,135,111
52227,47,101
52228,77,47
52229,205,170
52230,6,17
52231,119,94
52232,17,29
52233,117,155
52234,275,155
52235,140,127
52236,68,90
52237,133,108
52238,166,89
52239,137,126
52240,255,153
52241,118,98
52242,74,109
52243,130,85
52244,43,28
52245,92,89
52246,139,188
52247,140,160
52248,139,113
52249,177,93
52250,164,148
52251,269,187
52252,172,168
52253,26,55
52254,110,96
52255,93,102
52256,88,102
52257,179,121
52258,327,177
52259,105,95
52260,51,49
52261,143,114
52262,101,41
52263,60,89
52264,104,121
52265,70,123
52266,86,102
52267,121,146
52268,157,100
52269,116,108
52270,29,31
52271,80,91
52272,60,122
52273,105,110
52274,32,81
52275,55,76
52276,256,75
52277,199,104
52278,42,9
52279,83,77
52280,141,90
52281,203,62
52282,33,7
52283,115,46
52284,297,130
52285,42,62
52286,186,130
52287,21,38
52288,85,80
52289,85,52
52290,17,30
52291,45,54
52292,205,65
52293,10,19
52294,106,38
52295,235,110
52296,158,99
52297,188,91
52298,59,33
52299,98,114
52300,130,83
52301,55,34
52302,284,110
52303,16,33
52304,82,65
52305,135,98
52306,57,61
52307,75,57
52308,119,38
52309,194,99
52310,10,9
52311,128,77
52312,174,104
52313,12,34
52314,95,38
52315,68,81
52316,127,65
52317,104,47
52318,112,74
52319,75,111
52320,263,73
52321,285,105
52322,152,75
52323,88,71
52324,98,113
52325,68,86
52326,184,78
52327,98,40
52328,92,44
52329,249,117
52330,13,22
52331,136,77
52332,13,22
52333,241,101
52334,111,66
52335,210,63
52336,35,35
52337,158,110
52338,127,87
52339,80,53
52340,141,35
52341,229,48
52342,18,30
52343,102,57
52344,237,105
52345,88,60
52346,150,83
52347,192,64
52348,48,56
52349,52,34
52350,257,88
52351,228,74
52352,159,102
52353,10,11
52354,32,40
52355,104,35
52356,271,86
52357,31,25
52358,183,106
52359,208,68
52360,180,79
52361,112,52
52362,96,47
52363,290,57
52364,12,27
52365,103,54
52366,45,50
52367,211,80
52368,165,81
52369,193,36
52370,124,74
52371,175,44
52372,123,54
52373,151,51
52374,232,56
52375,149,52
52376,131,88
52377,121,50
52378,38,31
52379,294,81
52380,75,65
52381,310,74
52382,10,10
52383,139,59
52384,12,22
52385,63,44
52386,103,48
52387,18,28
52388,185,54
52389,180,52
52390,7,7
52391,244,94
52392,110,47
52393,107,26
52394,103,49
52395,212,50
52396,257,53
52397,15,24
52398,155,44
52399,70,49
52400,204,46
52401,29,10
52402,30,36
52403,139,93
52404,193,52
52405,112,49
52406,67,28
52407,113,58
52408,263,88
52409,9,9
52410,250,63
52411,64,58
52412,97,55
52413,176,81
52414,59,70
52415,71,51
52416,111,98
52417,14,26
52418,62,47
52419,182,51
52420,223,52
52421,216,55
52422,62,51
52423,98,39
52424,65,33
52425,210,86
52426,62,29
52427,92,53
52428,238,53
52429,217,51
52430,49,48
52431,68,26
52432,130,48
52433,10,10
52434,167,55
52435,96,29
52436,265,60
52437,62,45
52438,109,82
52439,70,42
52440,75,49
52441,158,47
52442,74,67
52443,71,28
52444,205,48
52445,87,61
52446,15,24
52447,112,41
52448,17,30
52449,182,66
52450,64,46
52451,183,48
52452,159,52
52453,230,56
52454,291,83
52455,55,50
52456,151,58
52457,23,30
52458,70,48
52459,256,84
52460,303,61
52461,63,46
52462,212,83
52463,97,51
52464,465,73
52465,241,66
52466,66,74
52467,79,47
52468,127,53
52469,9,9
52470,140,58
52471,261,57
52472,107,51
52473,174,74
52474,233,50
52475,48,66
52476,180,90
52477,270,60
52478,41,49
52479,187,54
52480,174,57
52481,18,29
52482,164,46
52483,93,54
52484,171,60
52485,195,60
52486,20,32
52487,107,57
52488,188,58
52489,335,51
52490,127,47
52491,65,48
52492,86,50
52493,150,78
52494,57,65
52495,228,82
52496,7,8
52497,150,79
52498,89,94
52499,198,71
52500,64,70
52501,79,80
52502,188,152
52503,142,75
52504,14,27
52505,37,51
52506,201,83
52507,338,124
52508,234,76
52509,131,87
52510,191,153
52511,76,137
52512,40,51
52513,160,84
52514,11,68
52515,100,87
52516,150,66
52517,297,127
52518,154,138
52519,134,91
52520,162,150
52521,9,6
52522,179,83
52523,120,61
52524,350,115
52525,81,67
52526,190,82
52527,135,74
52528,270,130
52529,218,123
52530,51,72
52531,65,80
52532,7,30
52533,206,91
52534,10,34
52535,347,79
52536,12,31
52537,140,87
52538,202,176
52539,13,36
52540,132,67
52541,144,98
52542,343,172
52543,158,95
52544,522,150
52545,372,138
52546,92,83
52547,251,141
52548,83,152
52549,39,64
52550,387,136
52551,161,99
52552,234,179
52553,10,9
52554,170,80
52555,200,139
52556,188,99
52557,77,103
52558,324,110
52559,267,151
52560,270,140
52561,228,78
52562,238,76
52563,106,110
52564,193,97
52565,130,89
52566,121,58
52567,248,129
52568,158,146
52569,144,150
52570,96,99
52571,193,92
52572,9,6
52573,59,89
52574,233,69
52575,273,90
52576,151,79
52577,31,40
52578,237,172
52579,118,85
52580,378,173
52581,108,141
52582,282,108
52583,240,78
52584,252,115
52585,117,86
52586,172,147
52587,148,99
52588,199,87
52589,102,143
52590,215,90
52591,289,154
52592,14,29
52593,54,56
52594,324,85
52595,157,95
52596,137,74
52597,101,65
52598,359,101
52599,145,153
52600,48,58
52601,238,81
52602,263,166
52603,15,24
52604,147,91
52605,155,101
52606,16,43
52607,65,132
52608,251,90
52609,179,84
52610,98,68
52611,207,181
52612,19,31
52613,416,134
52614,279,88
52615,172,67
52616,435,166
52617,198,75
52618,323,93
52619,9,9
52620,45,77
52621,249,75
52622,301,93
52623,162,81
52624,83,126
52625,102,67
52626,399,140
52627,87,88
52628,288,197
52629,177,73
52630,398,147
52631,66,80
52632,235,92
52633,140,86
52634,234,94
52635,22,27
52636,162,89
52637,115,92
52638,338,139
52639,353,111
52640,71,73
52641,125,95
52642,341,69
52643,102,155
52644,124,87
52645,260,83
52646,140,77
52647,139,79
52648,50,59
52649,176,118
52650,62,49
52651,407,140
52652,404,95
52653,106,158
52654,122,95
52655,360,101
52656,12,9
52657,64,85
52658,240,70
52659,300,96
52660,176,91
52661,288,100
52662,257,144
52663,146,72
52664,396,202
52665,107,99
52666,333,153
52667,105,146
52668,44,59
52669,136,158
52670,100,145
52671,488,159
52672,232,100
52673,309,92
52674,216,117
52675,17,33
52676,346,175
52677,16,41
52678,213,102
52679,14,32
52680,357,102
52681,157,84
52682,358,153
52683,25,37
52684,168,79
52685,155,89
52686,169,90
52687,111,83
52688,91,64
52689,194,151
52690,93,145
52691,229,142
52692,279,133
52693,266,105
52694,42,62
52695,417,165
52696,121,82
52697,464,97
52698,305,117
52699,8,9
52700,186,88
52701,189,57
52702,86,44
52703,224,54
52704,428,56
52705,195,47
52706,285,57
52707,114,51
52708,144,53
52709,178,54
52710,19,25
52711,334,52
52712,266,48
52713,253,46
52714,168,49
52715,496,56
52716,264,63
52717,22,35
52718,129,47
52719,145,57
52720,392,59
52721,177,47
52722,141,49
52723,161,48
52724,257,53
52725,219,46
52726,139,48
52727,155,50
52728,670,68
52729,102,45
52730,157,49
52731,206,48
52732,297,54
52733,150,53
52734,177,64
52735,87,44
52736,179,50
52737,261,57
52738,275,54
52739,221,47
52740,245,53
52741,77,40
52742,185,51
52743,289,50
52744,42,45
52745,322,54
52746,228,51
52747,250,54
52748,460,61
52749,237,52
52750,5,7
52751,162,84
52752,382,70
52753,197,52
52754,211,58
52755,331,55
52756,89,48
52757,269,57
52758,139,48
52759,290,60
52760,70,83
52761,133,76
52762,213,63
52763,346,72
52764,224,51
52765,124,33
52766,445,103
52767,102,58
52768,262,59
52769,66,29
52770,93,54
52771,196,57
52772,66,90
52773,129,32
52774,18,31
52775,195,55
52776,126,35
52777,40,34
52778,306,61
52779,292,86
52780,71,92
52781,193,63
52782,55,42
52783,406,85
52784,62,53
52785,156,84
52786,182,40
52787,223,86
52788,155,60
52789,115,62
52790,65,94
52791,103,62
52792,491,92
52793,365,85
52794,312,91
52795,222,52
52796,239,90
52797,315,57
52798,23,36
52799,114,43
52800,60,51
52801,90,61
52802,195,88
52803,71,82
52804,112,55
52805,509,77
52806,119,46
52807,398,80
52808,66,59
52809,225,54
52810,94,50
52811,465,89
52812,319,55
52813,58,48
52814,135,64
52815,187,85
52816,78,87
52817,109,60
52818,303,86
52819,76,54
52820,119,60
52821,403,63
52822,254,63
52823,75,89
52824,237,66
52825,8,10
52826,49,69
52827,538,87
52828,117,61
52829,166,84
52830,17,33
52831,230,56
52832,135,33
52833,341,90
52834,68,96
52835,479,99
52836,217,64
52837,157,68
52838,62,63
52839,119,63
52840,209,50
52841,6,7
52842,63,72
52843,236,63
52844,458,108
52845,194,59
52846,352,70
52847,121,61
52848,250,79
52849,106,84
52850,332,97
52851,112,69
52852,252,93
52853,111,59
52854,99,79
52855,45,32
52856,150,79
52857,178,57
52858,195,76
52859,80,95
52860,257,56
52861,338,49
52862,9,10
52863,50,69
52864,388,53
52865,312,99
52866,275,60
52867,334,63
52868,58,55
52869,203,47
52870,61,55
52871,396,82
52872,116,59
52873,299,73
52874,277,60
52875,78,88
52876,99,59
52877,339,82
52878,90,69
52879,90,53
52880,189,84
52881,274,53
52882,142,84
52883,97,57
52884,331,41
52885,61,90
52886,217,38
52887,190,67
52888,20,31
52889,128,57
52890,184,85
52891,77,94
52892,353,91
52893,203,44
52894,214,43
52895,68,29
52896,37,25
52897,269,51
52898,67,45
52899,383,65
52900,119,31
52901,141,61
52902,142,46
52903,58,45
52904,319,46
52905,244,68
52906,23,7
52907,73,45
52908,304,48
52909,111,30
52910,89,42
52911,212,45
52912,310,64
52913,67,47
52914,382,46
52915,15,29
52916,198,42
52917,157,45
52918,365,42
52919,140,29
52920,362,45
52921,14,24
52922,231,28
52923,15,25
52924,291,60
52925,19,27
52926,63,26
52927,185,49
52928,118,42
52929,193,67
52930,67,46
52931,32,26
52932,119,62
52933,12,11
52934,44,44
52935,337,54
52936,97,42
52937,129,28
52938,286,46
52939,49,44
52940,221,29
52941,33,27
52942,206,50
52943,263,68
52944,180,45
52945,192,46
52946,119,27
52947,89,42
52948,301,50
52949,222,62
52950,66,47
52951,167,59
52952,115,44
52953,87,46
52954,182,56
52955,361,81
52956,69,51
52957,241,72
52958,159,77
52959,28,47
52960,49,56
52961,106,32
52962,302,51
52963,218,78
52964,260,71
52965,370,80
52966,124,50
52967,259,70
52968,125,52
52969,92,47
52970,113,52
52971,141,63
52972,136,47
52973,19,34
52974,49,49
52975,105,47
52976,146,54
52977,10,18
52978,83,50
52979,10,16
52980,118,29
52981,121,55
52982,107,46
52983,158,74
52984,209,77
52985,130,47
52986,168,70
52987,17,31
52988,33,29
52989,121,30
52990,186,60
52991,66,49
52992,175,53
52993,172,87
52994,139,49
52995,98,51
52996,444,57
52997,238,50
52998,15,25
52999,116,47
53000,95,46
53001,298,50
53002,25,34
53003,117,49
53004,240,73
53005,290,69
53006,85,44
53007,153,46
53008,133,44
53009,18,26
53010,186,70
53011,65,48
53012,137,51
53013,212,71
53014,64,42
53015,262,52
53016,92,45
53017,342,72
53018,73,50
53019,268,45
53020,17,35
53021,113,44
53022,141,32
53023,61,46
53024,169,48
53025,105,44
53026,417,62
53027,62,45
53028,88,45
53029,404,53
53030,11,12
53031,103,51
53032,96,44
53033,292,45
53034,145,29
53035,99,47
53036,90,51
53037,216,65
53038,15,29
53039,128,47
53040,142,31
53041,31,26
53042,106,52
53043,343,53
53044,113,29
53045,89,44
53046,93,65
53047,31,29
53048,129,42
53049,202,43
53050,65,50
53051,88,47
53052,180,48
53053,10,11
53054,94,52
53055,207,74
53056,22,10
53057,351,84
53058,15,22
53059,130,53
53060,15,22
53061,129,43
53062,243,55
53063,11,21
53064,231,57
53065,16,26
53066,26,9
53067,162,34
53068,230,52
53069,140,51
53070,145,50
53071,61,45
53072,105,52
53073,229,57
53074,372,77
53075,69,49
53076,171,53
53077,66,34
53078,227,55
53079,119,51
53080,131,52
53081,230,71
53082,157,56
53083,246,56
53084,16,29
53085,139,59
53086,328,59
53087,119,48
53088,241,50
53089,86,48
53090,97,46
53091,227,82
53092,247,55
53093,16,24
53094,126,53
53095,240,50
53096,113,48
53097,131,50
53098,348,71
53099,210,76
53100,63,47
53101,234,55
53102,361,56
53103,264,57
53104,18,27
53105,106,50
53106,275,57
53107,23,28
53108,344,52
53109,18,26
53110,378,81
53111,130,53
53112,206,53
53113,330,55
53114,69,53
53115,104,53
53116,199,52
53117,19,31
53118,133,53
53119,105,44
53120,297,56
53121,121,50
53122,462,58
53123,49,53
53124,105,52
53125,124,54
53126,64,53
53127,230,59
53128,193,56
53129,14,12
53130,143,63
53131,86,91
53132,142,73
53133,216,71
53134,17,28
53135,230,92
53136,94,68
53137,231,99
53138,20,29
53139,187,85
53140,75,37
53141,306,101
53142,92,66
53143,138,93
53144,223,77
53145,173,63
53146,6,6
53147,180,170
53148,100,68
53149,241,100
53150,217,72
53151,275,156
53152,17,23
53153,95,66
53154,386,75
53155,294,73
53156,116,87
53157,301,161
53158,90,77
53159,390,124
53160,133,75
53161,252,69
53162,353,96
53163,11,9
53164,179,84
53165,99,83
53166,112,185
53167,199,64
53168,114,87
53169,277,87
53170,295,106
53171,344,78
53172,155,91
53173,312,141
53174,20,32
53175,141,158
53176,190,56
53177,340,138
53178,399,148
53179,97,49
53180,260,147
53181,132,63
53182,108,48
53183,113,74
53184,189,74
53185,196,75
53186,38,59
53187,361,92
53188,98,122
53189,220,62
53190,112,113
53191,171,82
53192,35,40
53193,227,96
53194,26,33
53195,326,166
53196,262,96
53197,326,63
53198,153,73
53199,186,110
53200,19,32
53201,296,150
53202,170,63
53203,164,71
53204,248,85
53205,90,79
53206,369,158
53207,124,56
53208,363,128
53209,199,68
53210,445,99
53211,29,50
53212,347,125
53213,175,80
53214,82,52
53215,143,80
53216,149,57
53217,128,72
53218,155,75
53219,269,71
53220,105,115
53221,288,102
53222,252,53
53223,39,12
53224,153,86
53225,16,26
53226,106,73
53227,269,93
53228,16,35
53229,219,86
53230,227,138
53231,297,100
53232,99,73
53233,153,72
53234,94,114
53235,95,68
53236,296,83
53237,172,65
53238,85,66
53239,78,85
53240,176,52
53241,458,88
53242,316,165
53243,384,113
53244,468,85
53245,22,30
53246,295,65
53247,198,56
53248,24,24
53249,82,82
53250,230,122
53251,368,93
53252,17,25
53253,223,96
53254,244,83
53255,99,70
53256,204,139
53257,271,117
53258,146,96
53259,294,185
53260,174,81
53261,268,120
53262,311,158
53263,95,86
53264,30,35
53265,354,119
53266,100,105
53267,441,89
53268,18,24
53269,25,39
53270,214,64
53271,215,76
53272,329,141
53273,131,58
53274,140,51
53275,426,84
53276,100,110
53277,502,132
53278,325,91
53279,114,81
53280,49,50
53281,147,71
53282,274,127
53283,179,139
53284,120,72
53285,163,82
53286,113,71
53287,201,54
53288,99,100
53289,129,71
53290,138,77
53291,151,96
53292,250,70
53293,416,76
53294,8,9
53295,47,66
53296,281,81
53297,83,76
53298,138,72
53299,242,53
53300,16,33
53301,99,69
53302,118,153
53303,127,69
53304,104,78
53305,352,95
53306,258,102
53307,91,106
53308,105,91
53309,253,113
53310,110,50
53311,219,79
53312,195,71
53313,88,101
53314,91,78
53315,278,103
53316,257,153
53317,15,30
53318,98,55
53319,75,87
53320,207,112
53321,407,86
53322,154,65
53323,101,74
53324,333,123
53325,104,109
53326,106,78
53327,179,99
53328,107,108
53329,232,144
53330,304,149
53331,11,7
53332,83,81
53333,129,64
53334,20,45
53335,328,103
53336,16,38
53337,51,43
53338,448,99
53339,205,60
53340,159,69
53341,185,109
53342,469,156
53343,385,91
53344,301,132
53345,86,59
53346,232,70
53347,107,77
53348,220,91
53349,268,87
53350,281,125
53351,168,65
53352,251,107
53353,246,92
53354,142,50
53355,89,49
53356,531,106
53357,128,67
53358,113,74
53359,137,81
53360,268,81
53361,274,116
53362,133,70
53363,305,74
53364,136,53
53365,21,36
53366,170,62
53367,135,85
53368,230,84
53369,121,80
53370,407,105
53371,119,156
53372,239,98
53373,417,144
53374,111,105
53375,98,70
53376,295,89
53377,381,134
53378,139,72
53379,153,68
53380,174,79
53381,182,62
53382,159,43
53383,59,36
53384,174,61
53385,380,109
53386,295,105
53387,57,68
53388,177,113
53389,51,28
53390,297,113
53391,226,74
53392,46,57
53393,116,76
53394,382,114
53395,429,77
53396,7,7
53397,153,78
53398,401,85
53399,80,87
53400,81,34
53401,234,86
53402,160,42
53403,286,82
53404,69,66
53405,188,83
53406,11,30
53407,146,38
53408,250,78
53409,8,35
53410,29,36
53411,165,63
53412,22,35
53413,235,66
